material_id,formula,pbe_bandgap,es_bandgap,bandgap_difference,is_gap_direct,space_group,crystal_system,structure_cif
mp-559244,Sr2MnP3O11,0.10349999999999901,0.10349999999999901,0.0,False,14,Monoclinic,"# generated using pymatgen
data_Sr2MnP3O11
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.84213021
_cell_length_b   6.65605596
_cell_length_c   19.09297885
_cell_angle_alpha   80.72379743
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2MnP3O11
_chemical_formula_sum   'Sr8 Mn4 P12 O44'
_cell_volume   858.15384394
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.95747609  0.33826129  0.76862117  1
  Sr  Sr1  1  0.35916756  0.68599461  0.42762341  1
  Sr  Sr2  1  0.64083244  0.31400539  0.57237659  1
  Sr  Sr3  1  0.45747609  0.66173871  0.73137883  1
  Sr  Sr4  1  0.85916756  0.31400539  0.07237659  1
  Sr  Sr5  1  0.04252391  0.66173871  0.23137883  1
  Sr  Sr6  1  0.14083244  0.68599461  0.92762341  1
  Sr  Sr7  1  0.54252391  0.33826129  0.26862117  1
  Mn  Mn8  1  0.36959318  0.04094703  0.12359852  1
  Mn  Mn9  1  0.63040682  0.95905297  0.87640148  1
  Mn  Mn10  1  0.86959318  0.95905297  0.37640148  1
  Mn  Mn11  1  0.13040682  0.04094703  0.62359852  1
  P  P12  1  0.95720168  0.82375878  0.77092705  1
  P  P13  1  0.69017665  0.82120325  0.04312146  1
  P  P14  1  0.04279832  0.17624122  0.22907295  1
  P  P15  1  0.63621520  0.44304148  0.90813593  1
  P  P16  1  0.36378480  0.55695852  0.09186407  1
  P  P17  1  0.30982335  0.17879675  0.95687854  1
  P  P18  1  0.13621520  0.55695852  0.59186407  1
  P  P19  1  0.19017665  0.17879675  0.45687854  1
  P  P20  1  0.80982335  0.82120325  0.54312146  1
  P  P21  1  0.54279832  0.82375878  0.27092705  1
  P  P22  1  0.45720168  0.17624122  0.72907295  1
  P  P23  1  0.86378480  0.44304148  0.40813593  1
  O  O24  1  0.49796113  0.31277910  0.96869115  1
  O  O25  1  0.32199026  0.70390044  0.14322562  1
  O  O26  1  0.17800974  0.70390044  0.64322562  1
  O  O27  1  0.88579602  0.92379475  0.83576454  1
  O  O28  1  0.98017484  0.62965019  0.37550400  1
  O  O29  1  0.19499985  0.30820766  0.25542063  1
  O  O30  1  0.68764218  0.49415884  0.44885775  1
  O  O31  1  0.61972591  -0.00192733  0.08016246  1
  O  O32  1  0.00203887  0.31277910  0.46869115  1
  O  O33  1  0.83900258  0.69155417  0.08551834  1
  O  O34  1  0.67800974  0.29609956  0.85677438  1
  O  O35  1  0.33900258  0.30844583  0.41448166  1
  O  O36  1  -0.00203887  0.68722090  0.53130885  1
  O  O37  1  0.13403273  0.69424217  0.79725884  1
  O  O38  1  0.81235782  0.49415884  0.94885775  1
  O  O39  1  0.98597178  0.98975613  0.28470228  1
  O  O40  1  0.01982516  0.37034981  0.62449600  1
  O  O41  1  0.66099742  0.69155417  0.58551834  1
  O  O42  1  0.75951185  0.91120828  0.96796787  1
  O  O43  1  0.38027409  0.00192733  0.91983754  1
  O  O44  1  0.30500015  0.30820766  0.75542063  1
  O  O45  1  0.61420398  0.92379475  0.33576454  1
  O  O46  1  0.69499985  0.69179234  0.24457937  1
  O  O47  1  0.86596727  0.30575783  0.20274116  1
  O  O48  1  0.31235782  0.50584116  0.55114225  1
  O  O49  1  0.50203887  0.68722090  0.03130885  1
  O  O50  1  0.11420398  0.07620525  0.16423546  1
  O  O51  1  0.25951185  0.08879172  0.53203213  1
  O  O52  1  0.36596727  0.69424217  0.29725884  1
  O  O53  1  0.01402822  0.01024387  0.71529772  1
  O  O54  1  0.18764218  0.50584116  0.05114225  1
  O  O55  1  0.51402822  0.98975613  0.78470228  1
  O  O56  1  0.82199026  0.29609956  0.35677438  1
  O  O57  1  0.51982516  0.62965019  0.87550400  1
  O  O58  1  0.88027409  -0.00192733  0.58016246  1
  O  O59  1  0.11972591  0.00192733  0.41983754  1
  O  O60  1  0.63403273  0.30575783  0.70274116  1
  O  O61  1  0.48017484  0.37034981  0.12449600  1
  O  O62  1  0.38579602  0.07620525  0.66423546  1
  O  O63  1  0.48597178  0.01024387  0.21529772  1
  O  O64  1  0.16099742  0.30844583  0.91448166  1
  O  O65  1  0.74048815  0.91120828  0.46796787  1
  O  O66  1  0.24048815  0.08879172  0.03203213  1
  O  O67  1  0.80500015  0.69179234  0.74457937  1
"
mp-1518565,BaEuDyWO6,0.10350000000000001,0.10350000000000001,0.0,True,2,Triclinic,"# generated using pymatgen
data_BaEuDyWO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.96663149
_cell_length_b   5.95781868
_cell_length_c   8.45954494
_cell_angle_alpha   89.71170029
_cell_angle_beta   89.94812135
_cell_angle_gamma   90.68287480
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaEuDyWO6
_chemical_formula_sum   'Ba2 Eu2 Dy2 W2 O12'
_cell_volume   300.69551648
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50318928  0.51918613  0.24859688  1
  Ba  Ba1  1  0.49681072  0.48081387  0.75140312  1
  Eu  Eu2  1  0.99710052  0.02445928  0.25043365  1
  Eu  Eu3  1  0.00289948  0.97554072  0.74956635  1
  Dy  Dy4  1  0.00000000  0.50000000  0.00000000  1
  Dy  Dy5  1  0.50000000  -0.00000000  0.50000000  1
  W  W6  1  0.50000000  -0.00000000  0.00000000  1
  W  W7  1  0.00000000  0.50000000  0.50000000  1
  O  O8  1  0.23029443  0.20117105  0.96967847  1
  O  O9  1  0.25572611  0.71116255  0.53006667  1
  O  O10  1  0.76970557  0.79882895  0.03032153  1
  O  O11  1  0.74427389  0.28883745  0.46993333  1
  O  O12  1  0.28752708  0.74020551  0.96620746  1
  O  O13  1  0.20378946  0.22614093  0.53387045  1
  O  O14  1  0.71247292  0.25979449  0.03379254  1
  O  O15  1  0.79621054  0.77385907  0.46612955  1
  O  O16  1  0.43068515  0.99967900  0.23658903  1
  O  O17  1  0.04948404  0.48520347  0.26214442  1
  O  O18  1  0.56931485  0.00032100  0.76341097  1
  O  O19  1  0.95051596  0.51479653  0.73785558  1
"
mp-2231110,Ba2Nd2MgCu2(BO5)2,0.10350000000000001,0.10350000000000001,0.0,False,75,Tetragonal,"# generated using pymatgen
data_Ba2Nd2MgCu2(BO5)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.59499200
_cell_length_b   5.59499200
_cell_length_c   8.64725400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2Nd2MgCu2(BO5)2
_chemical_formula_sum   'Ba2 Nd2 Mg1 Cu2 B2 O10'
_cell_volume   270.69308130
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.50000000  0.50000000  0.53675800  1
  Ba  Ba1  1  0.00000000  0.00000000  0.59737300  1
  Nd  Nd2  1  0.50000000  0.50000000  0.98678700  1
  Nd  Nd3  1  0.00000000  0.00000000  0.95717200  1
  Mg  Mg4  1  0.00000000  0.00000000  0.26149200  1
  Cu  Cu5  1  0.00000000  0.50000000  0.80315900  1
  Cu  Cu6  1  0.50000000  0.00000000  0.80315900  1
  B  B7  1  0.50000000  0.00000000  0.24945800  1
  B  B8  1  0.00000000  0.50000000  0.24945800  1
  O  O9  1  0.32424900  0.12927500  0.16839000  1
  O  O10  1  0.12927500  0.67575100  0.16839000  1
  O  O11  1  0.00000000  0.50000000  0.41161300  1
  O  O12  1  0.50000000  0.00000000  0.41161300  1
  O  O13  1  0.87072500  0.32424900  0.16839000  1
  O  O14  1  0.67575100  0.87072500  0.16839000  1
  O  O15  1  0.26701900  0.75405300  0.80779900  1
  O  O16  1  0.24594700  0.26701900  0.80779900  1
  O  O17  1  0.75405300  0.73298100  0.80779900  1
  O  O18  1  0.73298100  0.24594700  0.80779900  1
"
mp-1219816,Rb12Sn2Sb6O,0.10359999999999901,0.10359999999999901,0.0,True,164,Trigonal,"# generated using pymatgen
data_Rb12Sn2Sb6O
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   12.56767044
_cell_length_b   12.56767044
_cell_length_c   6.34861900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000234
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Rb12Sn2Sb6O
_chemical_formula_sum   'Rb12 Sn2 Sb6 O1'
_cell_volume   868.39927818
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rb  Rb0  1  0.45417700  0.54582300  0.24935900  1
  Rb  Rb1  1  0.45417700  0.90835400  0.24935900  1
  Rb  Rb2  1  0.09164600  0.54582300  0.24935900  1
  Rb  Rb3  1  0.54582300  0.45417700  0.75064100  1
  Rb  Rb4  1  0.54582300  0.09164600  0.75064100  1
  Rb  Rb5  1  0.90835400  0.45417700  0.75064100  1
  Rb  Rb6  1  0.11147900  0.88852100  0.27432500  1
  Rb  Rb7  1  0.11147900  0.22295900  0.27432500  1
  Rb  Rb8  1  0.77704100  0.88852100  0.27432500  1
  Rb  Rb9  1  0.88852100  0.11147900  0.72567500  1
  Rb  Rb10  1  0.88852100  0.77704100  0.72567500  1
  Rb  Rb11  1  0.22295900  0.11147900  0.72567500  1
  Sn  Sn12  1  0.33333300  0.66666700  0.75027600  1
  Sn  Sn13  1  0.66666700  0.33333300  0.24972400  1
  Sb  Sb14  1  0.79290500  0.20709500  0.24640100  1
  Sb  Sb15  1  0.79290500  0.58581100  0.24640100  1
  Sb  Sb16  1  0.41418900  0.20709500  0.24640100  1
  Sb  Sb17  1  0.20709500  0.79290500  0.75359900  1
  Sb  Sb18  1  0.20709500  0.41418900  0.75359900  1
  Sb  Sb19  1  0.58581100  0.79290500  0.75359900  1
  O  O20  1  0.00000000  0.00000000  0.50000000  1
"
mp-1200429,Mg2CO5,0.10360000000000001,0.10360000000000001,0.0,False,14,Monoclinic,"# generated using pymatgen
data_Mg2CO5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.90861300
_cell_length_b   3.24725000
_cell_length_c   12.77063871
_cell_angle_alpha   83.32486675
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mg2CO5
_chemical_formula_sum   'Mg8 C4 O20'
_cell_volume   366.93100844
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.49398000  0.98668900  0.29209200  1
  Mg  Mg1  1  0.99398000  0.01331100  0.20790800  1
  Mg  Mg2  1  0.50602000  0.01331100  0.70790800  1
  Mg  Mg3  1  0.00602000  0.98668900  0.79209200  1
  Mg  Mg4  1  0.71723400  0.58396500  0.08249900  1
  Mg  Mg5  1  0.21723400  0.41603500  0.41750100  1
  Mg  Mg6  1  0.28276600  0.41603500  0.91750100  1
  Mg  Mg7  1  0.78276600  0.58396500  0.58249900  1
  C  C8  1  0.77330200  0.53109700  0.34420000  1
  C  C9  1  0.27330200  0.46890300  0.15580000  1
  C  C10  1  0.22669800  0.46890300  0.65580000  1
  C  C11  1  0.72669800  0.53109700  0.84420000  1
  O  O12  1  0.62960500  0.46361700  0.34604200  1
  O  O13  1  0.12960500  0.53638300  0.15395800  1
  O  O14  1  0.37039500  0.53638300  0.65395800  1
  O  O15  1  0.87039500  0.46361700  0.84604200  1
  O  O16  1  0.84808200  0.50175800  0.25705800  1
  O  O17  1  0.34808200  0.49824200  0.24294200  1
  O  O18  1  0.15191800  0.49824200  0.74294200  1
  O  O19  1  0.65191800  0.50175800  0.75705800  1
  O  O20  1  0.84114900  0.64452000  0.42415800  1
  O  O21  1  0.34114900  0.35548000  0.07584200  1
  O  O22  1  0.15885100  0.35548000  0.57584200  1
  O  O23  1  0.65885100  0.64452000  0.92415800  1
  O  O24  1  0.60297700  0.05317700  0.14901300  1
  O  O25  1  0.10297700  0.94682300  0.35098700  1
  O  O26  1  0.39702300  0.94682300  0.85098700  1
  O  O27  1  0.89702300  0.05317700  0.64901300  1
  O  O28  1  0.85527500  0.08634200  0.08120000  1
  O  O29  1  0.35527500  0.91365800  0.41880000  1
  O  O30  1  0.14472500  0.91365800  0.91880000  1
  O  O31  1  0.64472500  0.08634200  0.58120000  1
"
mp-651582,Mn(InTe2)2,0.10360000000000001,0.10360000000000001,0.0,False,62,Orthorhombic,"# generated using pymatgen
data_Mn(InTe2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.47841400
_cell_length_b   7.20878800
_cell_length_c   28.71231100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn(InTe2)2
_chemical_formula_sum   'Mn4 In8 Te16'
_cell_volume   926.94644238
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.75000000  0.86214800  0.19607500  1
  Mn  Mn1  1  0.25000000  0.36214800  0.30392500  1
  Mn  Mn2  1  0.75000000  0.63785200  0.69607500  1
  Mn  Mn3  1  0.25000000  0.13785200  0.80392500  1
  In  In4  1  0.25000000  0.02936900  0.65393400  1
  In  In5  1  0.75000000  0.57056700  0.45020300  1
  In  In6  1  0.25000000  0.42943300  0.54979700  1
  In  In7  1  0.75000000  0.92943300  0.95020300  1
  In  In8  1  0.75000000  0.97063100  0.34606600  1
  In  In9  1  0.25000000  0.47063100  0.15393400  1
  In  In10  1  0.75000000  0.52936900  0.84606600  1
  In  In11  1  0.25000000  0.07056700  0.04979700  1
  Te  Te12  1  0.75000000  0.85673300  0.61025500  1
  Te  Te13  1  0.75000000  0.23947700  0.50716700  1
  Te  Te14  1  0.25000000  0.07648000  0.14845300  1
  Te  Te15  1  0.75000000  0.32961100  0.76106600  1
  Te  Te16  1  0.75000000  0.26052300  0.00716700  1
  Te  Te17  1  0.75000000  0.17038900  0.26106600  1
  Te  Te18  1  0.25000000  0.35673300  0.88974500  1
  Te  Te19  1  0.25000000  0.42352000  0.64845300  1
  Te  Te20  1  0.25000000  0.14326700  0.38974500  1
  Te  Te21  1  0.25000000  0.67038900  0.23893400  1
  Te  Te22  1  0.25000000  0.73947700  0.99283300  1
  Te  Te23  1  0.75000000  0.57648000  0.35154700  1
  Te  Te24  1  0.25000000  0.82961100  0.73893400  1
  Te  Te25  1  0.75000000  0.64326700  0.11025500  1
  Te  Te26  1  0.25000000  0.76052300  0.49283300  1
  Te  Te27  1  0.75000000  0.92352000  0.85154700  1
"
mp-1343267,Zn2CuWO6,0.10360000000000001,0.10360000000000001,0.0,False,14,Monoclinic,"# generated using pymatgen
data_Zn2CuWO6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.12147800
_cell_length_b   5.04858200
_cell_length_c   9.85707346
_cell_angle_alpha   60.04846626
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zn2CuWO6
_chemical_formula_sum   'Zn4 Cu2 W2 O12'
_cell_volume   220.82856172
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Zn  Zn0  1  0.47483700  0.24112900  0.76337500  1
  Zn  Zn1  1  0.97483700  0.75887100  0.73662500  1
  Zn  Zn2  1  0.52516300  0.75887100  0.23662500  1
  Zn  Zn3  1  0.02516300  0.24112900  0.26337500  1
  Cu  Cu4  1  0.50000000  0.00000000  0.50000000  1
  Cu  Cu5  1  0.00000000  0.00000000  0.00000000  1
  W  W6  1  0.50000000  0.50000000  0.00000000  1
  W  W7  1  0.00000000  0.50000000  0.50000000  1
  O  O8  1  0.19506200  0.42242100  0.90001200  1
  O  O9  1  0.69506200  0.57757900  0.59998800  1
  O  O10  1  0.80493800  0.57757900  0.09998800  1
  O  O11  1  0.30493800  0.42242100  0.40001200  1
  O  O12  1  0.31299100  0.77422000  0.04796700  1
  O  O13  1  0.81299100  0.22578000  0.45203300  1
  O  O14  1  0.68700900  0.22578000  0.95203300  1
  O  O15  1  0.18700900  0.77422000  0.54796700  1
  O  O16  1  0.11362100  0.16409700  0.70170900  1
  O  O17  1  0.61362100  0.83590300  0.79829100  1
  O  O18  1  0.38637900  0.16409700  0.20170900  1
  O  O19  1  0.88637900  0.83590300  0.29829100  1
"
mp-20740,Tl4Te3Pb,0.103699999999999,0.103699999999999,0.0,True,140,Tetragonal,"# generated using pymatgen
data_Tl4Te3Pb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.17981636
_cell_length_b   9.17981636
_cell_length_c   9.17981636
_cell_angle_alpha   121.52478124
_cell_angle_beta   121.52478124
_cell_angle_gamma   87.37868669
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl4Te3Pb
_chemical_formula_sum   'Tl8 Te6 Pb2'
_cell_volume   533.78565733
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.01280425  0.51280425  0.20734601  1
  Tl  Tl1  1  0.69454076  0.19454076  0.20734601  1
  Tl  Tl2  1  0.30545924  0.80545924  0.79265399  1
  Tl  Tl3  1  0.80545924  0.01280425  0.50000000  1
  Tl  Tl4  1  0.51280425  0.30545924  0.50000000  1
  Tl  Tl5  1  0.19454076  0.98719575  0.50000000  1
  Tl  Tl6  1  0.48719575  0.69454076  0.50000000  1
  Tl  Tl7  1  0.98719575  0.48719575  0.79265399  1
  Te  Te8  1  0.16491387  0.33508613  0.50000000  1
  Te  Te9  1  0.66491387  0.16491387  0.82982874  1
  Te  Te10  1  0.75000000  0.75000000  -0.00000000  1
  Te  Te11  1  0.25000000  0.25000000  -0.00000000  1
  Te  Te12  1  0.33508613  0.83508613  0.17017126  1
  Te  Te13  1  0.83508613  0.66491387  0.50000000  1
  Pb  Pb14  1  -0.00000000  0.00000000  -0.00000000  1
  Pb  Pb15  1  0.50000000  0.50000000  -0.00000000  1
"
mp-1038321,YMg30AlO32,0.103699999999999,0.103699999999999,0.0,False,123,Tetragonal,"# generated using pymatgen
data_YMg30AlO32
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.63710600
_cell_length_b   8.63710600
_cell_length_c   8.59952200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YMg30AlO32
_chemical_formula_sum   'Y1 Mg30 Al1 O32'
_cell_volume   641.52090187
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.50000000  1
  Mg  Mg1  1  0.50000000  0.00000000  0.00000000  1
  Mg  Mg2  1  0.50000000  0.00000000  0.50000000  1
  Mg  Mg3  1  0.00000000  0.50000000  0.00000000  1
  Mg  Mg4  1  0.00000000  0.50000000  0.50000000  1
  Mg  Mg5  1  0.50000000  0.50000000  0.00000000  1
  Mg  Mg6  1  0.50000000  0.50000000  0.50000000  1
  Mg  Mg7  1  0.25676700  0.00000000  0.24488700  1
  Mg  Mg8  1  0.25676700  0.00000000  0.75511300  1
  Mg  Mg9  1  0.74323300  0.00000000  0.24488700  1
  Mg  Mg10  1  0.74323300  0.00000000  0.75511300  1
  Mg  Mg11  1  0.25168500  0.50000000  0.24955200  1
  Mg  Mg12  1  0.25168500  0.50000000  0.75044800  1
  Mg  Mg13  1  0.74831500  0.50000000  0.24955200  1
  Mg  Mg14  1  0.74831500  0.50000000  0.75044800  1
  Mg  Mg15  1  0.00000000  0.25676700  0.24488700  1
  Mg  Mg16  1  0.00000000  0.25676700  0.75511300  1
  Mg  Mg17  1  0.50000000  0.25168500  0.24955200  1
  Mg  Mg18  1  0.50000000  0.25168500  0.75044800  1
  Mg  Mg19  1  0.00000000  0.74323300  0.24488700  1
  Mg  Mg20  1  0.00000000  0.74323300  0.75511300  1
  Mg  Mg21  1  0.50000000  0.74831500  0.24955200  1
  Mg  Mg22  1  0.50000000  0.74831500  0.75044800  1
  Mg  Mg23  1  0.25171700  0.25171700  0.00000000  1
  Mg  Mg24  1  0.25677100  0.25677100  0.50000000  1
  Mg  Mg25  1  0.74828300  0.25171700  0.00000000  1
  Mg  Mg26  1  0.74322900  0.25677100  0.50000000  1
  Mg  Mg27  1  0.25171700  0.74828300  0.00000000  1
  Mg  Mg28  1  0.25677100  0.74322900  0.50000000  1
  Mg  Mg29  1  0.74828300  0.74828300  0.00000000  1
  Mg  Mg30  1  0.74322900  0.74322900  0.50000000  1
  Al  Al31  1  0.00000000  0.00000000  0.00000000  1
  O  O32  1  0.00000000  0.23572800  0.00000000  1
  O  O33  1  0.00000000  0.25948600  0.50000000  1
  O  O34  1  0.50000000  0.24814100  0.00000000  1
  O  O35  1  0.50000000  0.25131700  0.50000000  1
  O  O36  1  0.00000000  0.76427200  0.00000000  1
  O  O37  1  0.00000000  0.74051400  0.50000000  1
  O  O38  1  0.50000000  0.75185900  0.00000000  1
  O  O39  1  0.50000000  0.74868300  0.50000000  1
  O  O40  1  0.24982200  0.24982200  0.25018100  1
  O  O41  1  0.24982200  0.24982200  0.74981900  1
  O  O42  1  0.75017800  0.24982200  0.25018100  1
  O  O43  1  0.75017800  0.24982200  0.74981900  1
  O  O44  1  0.24982200  0.75017800  0.25018100  1
  O  O45  1  0.24982200  0.75017800  0.74981900  1
  O  O46  1  0.75017800  0.75017800  0.25018100  1
  O  O47  1  0.75017800  0.75017800  0.74981900  1
  O  O48  1  0.00000000  0.00000000  0.22817800  1
  O  O49  1  0.00000000  0.00000000  0.77182200  1
  O  O50  1  0.50000000  0.00000000  0.24643800  1
  O  O51  1  0.50000000  0.00000000  0.75356200  1
  O  O52  1  0.00000000  0.50000000  0.24643800  1
  O  O53  1  0.00000000  0.50000000  0.75356200  1
  O  O54  1  0.50000000  0.50000000  0.24962100  1
  O  O55  1  0.50000000  0.50000000  0.75037900  1
  O  O56  1  0.23572800  0.00000000  0.00000000  1
  O  O57  1  0.25948600  0.00000000  0.50000000  1
  O  O58  1  0.76427200  0.00000000  0.00000000  1
  O  O59  1  0.74051400  0.00000000  0.50000000  1
  O  O60  1  0.24814100  0.50000000  0.00000000  1
  O  O61  1  0.25131700  0.50000000  0.50000000  1
  O  O62  1  0.75185900  0.50000000  0.00000000  1
  O  O63  1  0.74868300  0.50000000  0.50000000  1
"
mp-2242070,MgTe4Mo3S2,0.103699999999999,0.103699999999999,0.0,True,156,Trigonal,"# generated using pymatgen
data_MgTe4Mo3S2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.42384200
_cell_length_b   3.42428116
_cell_length_c   37.23358357
_cell_angle_alpha   89.92090903
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99575761
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgTe4Mo3S2
_chemical_formula_sum   'Mg1 Te4 Mo3 S2'
_cell_volume   378.06512156
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.99838900  0.99677800  0.24374400  1
  Te  Te1  1  0.66684800  0.33369400  0.05971100  1
  Te  Te2  1  0.66686700  0.33373400  0.52815200  1
  Te  Te3  1  0.66656000  0.33312000  0.16008100  1
  Te  Te4  1  0.66634000  0.33267700  0.62822600  1
  Mo  Mo5  1  0.33346000  0.66692000  0.10965600  1
  Mo  Mo6  1  0.33335800  0.66671700  0.57821200  1
  Mo  Mo7  1  0.66705200  0.33410500  0.35384400  1
  S  S8  1  0.33284400  0.66569000  0.39362900  1
  S  S9  1  0.33488100  0.66976400  0.31341900  1
"
